repo_name,repo_owner,commit_id,committer_name,date,code_size_LOC,repo_size_LOC
swift-argument-parser,apple,eb51f949cdd0c9d88abba9ce79d37eb7ea1231d0,GitHub,2020-06-23 11:02:53-05:00,94,31.33
swift-argument-parser,apple,20920752498e8dd9ad5de1a37531d91fa5e24a48,GitHub,2020-06-29 21:53:49+02:00,60,20.0
swift-argument-parser,apple,e77b025008731be24d7f46e575def4027ab3a07e,GitHub,2020-06-29 21:25:46-06:00,-10,-10.0
swift-argument-parser,apple,78e6cf943630ef8bea7961c376cffc73eb31e09f,GitHub,2020-07-27 18:24:08-04:00,82,16.4
swift-argument-parser,apple,a4e4ae4e128a999fcf66f8364521398447a3a90b,GitHub,2020-07-28 12:34:12-04:00,-70,-5.83
swift-argument-parser,apple,b1f34b166b7b304d26ee1804320a2080660a8620,GitHub,2020-07-28 11:39:24-05:00,80,20.0
swift-argument-parser,apple,cdce71fed11666072f93f9e49ebbc11f0354b283,GitHub,2020-07-29 17:25:23-05:00,0,0.0
swift-argument-parser,apple,280700d361c1b3af6e2345f5e24f67fa9450bec6,GitHub,2020-07-29 17:58:44-05:00,3298,109.93
swift-argument-parser,apple,43b1cbe4e00335e73af69e66620c5a70ea2a427c,GitHub,2020-07-30 10:49:57-05:00,2,2.0
swift-argument-parser,apple,7255fd547f70468e19abbac5f7964f1ef309ad92,GitHub,2020-07-30 11:15:37-05:00,62,62.0
swift-argument-parser,apple,be80c40cecb77be804933754adcd6a8bdf1aa969,GitHub,2020-07-31 21:23:22+00:00,12,12.0
swift-argument-parser,apple,163211e2e48d958cdb6a55b50012e04dd1b8f583,GitHub,2020-08-03 12:26:25-07:00,8,2.67
swift-argument-parser,apple,5323d56ea914085bee3fea5546b9e1ad8e0af858,GitHub,2020-08-04 22:51:32-05:00,112,56.0
swift-argument-parser,apple,c3c1a5fc77324e99e5e1bf3d8ac834165f9f6f80,GitHub,2020-08-05 08:46:11-05:00,12,4.0
swift-argument-parser,apple,115cacd4a1277e1145395da10187a37888a087ca,GitHub,2020-08-05 10:49:05-06:00,0,0.0
swift-argument-parser,apple,3e7d2fe99da091dcc1e4a7dd22fc3cfc2dca7937,GitHub,2020-08-05 12:46:50-05:00,30,30.0
swift-argument-parser,apple,6180c8ba819d595461ea7ae92667fb5689ede482,GitHub,2020-08-06 11:58:15-04:00,0,0.0
swift-argument-parser,apple,b905f5c777458af6fc5649b0dfb5f3d8092ad5e3,GitHub,2020-08-12 14:17:58-05:00,32,16.0
swift-argument-parser,apple,2104b1a314c7d7f83310f9b35a054294dc7f8dd3,GitHub,2020-08-13 10:11:08-07:00,486,81.0
swift-argument-parser,apple,8dfa17710296c31d8760c9f2fd86f0aab263a5dd,GitHub,2020-08-14 13:00:07-07:00,778,155.6
swift-argument-parser,apple,15351c1cd009eba0b6e438bfef55ea9847a8dc4a,GitHub,2020-08-15 13:14:52-05:00,56,18.67
swift-argument-parser,apple,06c44f562984a1216154e3bb86780d770ec9cc00,GitHub,2020-08-28 16:37:23-05:00,0,0.0
swift-argument-parser,apple,365ca6a987427aa05785e0913dbba87ffea0da89,GitHub,2020-08-28 16:37:31-05:00,0,0.0
swift-argument-parser,apple,db24cb1275f5ad471ece151614f3f883235f012f,GitHub,2020-09-01 09:31:42-05:00,176,25.14
swift-argument-parser,apple,344537137b1503b78e84d7bb3297499813cf5b51,GitHub,2020-09-01 21:07:35-05:00,-246,-24.6
swift-argument-parser,apple,c34703022caee33d5e93f8d8e48f05ef76071b99,GitHub,2020-09-02 10:29:21-05:00,0,0.0
swift-argument-parser,apple,92646c0cdbaca076c8d3d0207891785b3379cbff,GitHub,2020-09-02 10:41:59-05:00,36,36.0
swift-argument-parser,apple,c17e00a3bf6bcc0d461912cc339c44fca7bc070d,GitHub,2020-09-18 09:55:07-07:00,56,28.0
swift-argument-parser,apple,cb1f0456acbc252e7a884b699a73fc343305700c,GitHub,2020-09-19 20:07:31-07:00,2,1.0
